date,content,url,hashtags
2022-11-12 18:16:56+00:00,@bangtansjane I have no idea 😭 pollution in morning and now earthquakes at night,https://twitter.com/yoongieskoo/status/1591495273129603072,
2022-11-12 18:08:16+00:00,@ellecrott No. Asked at one. Not thinking of it. I liked the idea. No pollution and very little remains.,https://twitter.com/KathleenBurt55/status/1591493092032806913,
2022-11-12 17:46:20+00:00,@CalmSilhouette Hai lekin hoodie jitni nahi except if you leave the house early morning which isn't a pretty good idea considering the fog and pollution.,https://twitter.com/thomashelby_obe/status/1591487572236468225,
2022-11-12 17:22:11+00:00,"@richardasquire @upthejunction28 @DeborahMeaden Blocking roads to create MORE pollution due to standing traffic isn't the brightest idea, affecting those who are unable to actually change policy.",https://twitter.com/tractorbadger/status/1591481494169583617,
2022-11-12 17:07:45+00:00,"@RaginEurasian @KwikWarren PA has some of the worst pollution from fracking, with cancer-causing chemicals threatening air and water—and people’s lives. Do the research. It’s not a good idea.",https://twitter.com/banthefrontlawn/status/1591477862049120259,
2022-11-12 16:03:38+00:00,"@Meghna_venture Great idea if Kejriwal take
This for commuting to
Office so as to reduce
Pollution even his ministers do so",https://twitter.com/Davinde62573952/status/1591461727597924352,
2022-11-12 15:23:44+00:00,"@stefcyclops @Joyhenderson78 @CanadianHen_Jen @JBradshaw01 Kleener?🤣

My innovations have help removed millions of tons of pollution from Earth's ecosystems.

Of course, using food for toilet paper is a $hitty idea, but waste cellulose from food #Manufacturing may have beneficial uses.",https://twitter.com/deepgreendesign/status/1591451687872495616,['Manufacturing']
2022-11-12 15:15:01+00:00,"@Notasmike @Royalacresrod @Sasha67Oz @MartinBrampton @Stephen90045069 @BrknMan @OffGridTech_net @cjtjgeol @IngersolRobert @MikeDel21893959 @KeillerDon @Tom575935021 @freddie07068768 @markp1950 @mike_maric @JohnPisulaMBA @Shadowzerg @Tark4Real @MingleDandy @nick_advice @nellslad @LuboTalks @LorraineAllans1 @GreyTash @2still_learning @IanDJbrown2 @weberj502 @ocschwar @TremmelSteve @rfeynmansBongos @CCross1776 @C0RRECT1ON @JsharkJill @WernerReinhard5 @IanHugh07940666 @LofayPeter @Tcaddy5 @ianbrow97534170 @TWTThisIsNow @ina_warrior @DawnTJ90 @jasoncloninger @EasySimon @MusicFrom90 @HenrikHindby Your 'feelings' are totally disconnected from reality
You don't filter water through electrolysis
We're controlling/limiting pollution and the idea that we are incapable of maintaining potable water supplies is just foolish scare mongering. Stop spreading anti-human propaganda",https://twitter.com/johnson_wrjohn1/status/1591449493165461505,
2022-11-12 15:12:00+00:00,"You’ve probably encountered compostable plastic at restaurants or the grocery store. It seems like a great idea for solving our plastic pollution problem.

But so far, it seems, the promise of compostable plastic is ahead of its reality.

https://t.co/VDh8AnB251",https://twitter.com/CBCQuirks/status/1591448732888838144,
2022-11-12 15:06:35+00:00,@Dominiquetaegon Have you ANY idea how much pollution fossil fuels have caused over the last 300 years?,https://twitter.com/nuffthefairy/status/1591447372789592064,
2022-11-12 13:54:49+00:00,Hate this idea thst younger generations are any less to blame for CO2 emmissions considering they're probably the most consoomerpilled generation. Like oh you hate pollution but you literally cant live without cheap plastic shite from China. Give me a break. https://t.co/sQznmdTIeo,https://twitter.com/NewYub/status/1591429311198027777,
2022-11-12 12:25:31+00:00,"@InsightGL The inland waterways projects are mainly for transportation of Cargo, to make it cheaper, efficient and to control pollution. 
Cruise tourism is a brilliant idea to facilitate fun and leisurely travel.👍",https://twitter.com/Sanjay89741853/status/1591406838679220225,
2022-11-12 07:13:56+00:00,"@ChopsyBristol This is such a daft idea. In addition to increasing traffic along that road, it'll also cause queues along the M32 as everyone filters left instead if going straight on: genius for air pollution.",https://twitter.com/VallejoVeiga/status/1591328424161054720,
2022-11-12 06:11:27+00:00,"@thermostate28 @kellyknowsdaway @jimboe123456 @jackcurran49 I don’t need to drive. I work from home, live in a walkable urban neighborhood where most services can be walked or biked to. Why would I add pollution to the air unnecessarily? That last idea is a good one though. 💡 We should institute that.",https://twitter.com/madbeatboy/status/1591312701179191296,
2022-11-12 05:01:20+00:00,"@ScottBiogeochem Surprised nobody has brought up work on NtcA control of MC gene transcription. In any case, agree with all of your points. Also agree with the idea that both N and P pollution needs to be managed.",https://twitter.com/TrexLab/status/1591295053821001729,
2022-11-12 04:11:23+00:00,"@JoeNBC Reagan was terrible. Ruined this country, economy &amp; environment. 20% interest rate, high unemployment, recession, pollution, wars, HMOs were his bright idea, corruption. The rich got richer though. Don't pretend he was an icon. He was a nightmare. Rs have the worst candidates.",https://twitter.com/all_beings212/status/1591282485434142720,
2022-11-12 03:38:32+00:00,@EmmaJackson57 that’s a great idea. it would most assuredly help them recoup many costs associated with advertising and the waste of valuable subsidies as they move to cleaning pollution and fixing 70 years of wage suppression policies,https://twitter.com/VelekeRick/status/1591274217428946945,
2022-11-12 03:29:26+00:00,"@JustEriic @BamaBonds @elonmusk PayPal… obvious idea and it sucked (I hated PayPal before I knew who Musk was), Solar City… he bought it, SpaceX… started to fulfill a dumb idea, potentially started so Musk can avoid planetary destruction, unregulated industry causing substantial pollution",https://twitter.com/charlesCporosus/status/1591271928370708481,
2022-11-12 02:54:23+00:00,@dtptraffic Stubble burning in Punjab/Haryana and vehicle ban on stage-3 &amp; 4 in Delhi otherwise a penalty of 22K.Great idea to curve pollution and such are our politicians. May God save us from these policy holders otherwise we’re going to be in stone age in yrs. to cme.,https://twitter.com/MagotraKailash/status/1591263106784989184,
2022-11-12 02:20:51+00:00,"@MaryFernando_ That is awful. I had no idea. 

Thank you for sharing this.

We wouldn't need to breed pandas in captivity if we weren't so careless about pollution and destroying their natural habitat in the first place.",https://twitter.com/Ctzen_Improver/status/1591254667581095937,
2022-11-12 00:50:41+00:00,"@POTUS US is not, you are. We don]t abide by your idea, it's from faulty ""science"". The world has problems w/POLLUTION, especially China &amp; countries like her. Climate CANNOT be addressed as it changes itself in PATTERNED FASHION, like the electric field change every 11 yrs of the earth.",https://twitter.com/EnochSpokes/status/1591231974592724992,
2022-11-11 22:42:00+00:00,@sgi_info The #ClimateScam is a distraction. We should be concentrating on plastic pollution. It’s in our food chain and in our blood. Climate has been changing since the earth was born. Plastic is less than a century old and we have no idea what damage it’s going to do.,https://twitter.com/BeardyClam/status/1591199593538400256,['ClimateScam']
2022-11-11 20:27:35+00:00,"@Line_Fault @Christy4Change Just so we're clear, you're saying that throwing masks onto the already large pile of trash in the oceans lakes and rivers, is a good idea?

If you were to use logic, you'd admit that it compounds the pollution problem.
YOU cannot hide from this fact!",https://twitter.com/ProfitMaker_X/status/1591165766321442817,
2022-11-11 20:22:55+00:00,The idea of exchanging money to continue pollution is ridiculous. #bbcaq,https://twitter.com/SteveHarlie/status/1591164588971753476,['bbcaq']
2022-11-11 20:17:33+00:00,"@LoriLightfoot @NASCAR Incredible noise, traffic congestion and air pollution. Bad idea.",https://twitter.com/CTRLALTFEAT/status/1591163239425081348,
2022-11-11 18:45:40+00:00,👆🏼🎥 We were challenged to come up with something creative using random bits of material - one of the young people had an idea of doing ‘under the sea’ while highlighting the issue of pollution!,https://twitter.com/GLAChristina/status/1591140117518745600,
2022-11-11 18:11:55+00:00,"@elonmusk i've long had an idea about a ""Wall of Shame""
were businesses who put profits ahead of:
planet; people; pollution
get their popularity set straight!

We've known since the 1970's the Planet was in Peril
Gov mandates didn't go over well So businesses remade laws with legal bribery https://t.co/vUxRvETMFq",https://twitter.com/HelanMBack/status/1591131621998067732,
2022-11-11 18:11:31+00:00,"@SecBlinken #Egypt dictatorship regime and Human Rights violators.  “In searching for a common enemy against whom we can unite, we came up with the idea that pollution, the threat of global warming, water shortages, famine and the like, would fit the bill. #WEF 
https://t.co/PbsDS7j02m",https://twitter.com/Sameer33644445/status/1591131524325584897,"['Egypt', 'WEF']"
2022-11-11 18:02:41+00:00,"@hodgetwins Republicans cannot fathom the idea of policies that help people.

Be it schools, roads, workers rights, pollution etc - all will be struck down. 

They exist for the 1%. Problem is they only have 1% of the voting power.
They make up the numbers with fear-mongering and propaganda.",https://twitter.com/BlurstofTimes18/status/1591129301545807872,
2022-11-11 17:56:31+00:00,"@nym4588 @More2DaStory Sadly Jared has been known as a shady character for a while. He tried starting a bunch of scammy businesses that failed; and he started removing cars n filming to ""help pollution"";until he found a body and had a great idea to start his own YT Channel. Made this pedo rich.",https://twitter.com/Curious_ZN/status/1591127748650872832,
2022-11-11 17:42:56+00:00,"@mixtorious1 @Breaking911 The earth has been both warmer and colder, enough with creating a huge problem so it can be ""fixed"" by taxing and destroying the economy. That being said less pollution is a great idea. Continue improving emissions level at a doable pace. Oil will end on its own in time.",https://twitter.com/Gynx222/status/1591124331706580992,
2022-11-11 16:34:47+00:00,I promise you that no level of lowering your “personal carbon footprint” will be enough to cancel out everything that corporations are skng to actively destroy the environment and increase pollution. This idea is a lie spread by BP to make corporations seem less at fault.,https://twitter.com/Ty_Oli7/status/1591107178454454272,
2022-11-11 16:15:06+00:00,"Poo’d have thought? 💩The simple idea of turning dung into a climate-friendly solution is reducing pollution and helping rural communities in India fight #ClimateChange.

 https://t.co/D6qDO1ZaGN",https://twitter.com/WorldVision/status/1591102224297517056,['ClimateChange']
2022-11-11 16:14:30+00:00,"@StateDeptSpox @SecBlinken Not good.“In searching for a common enemy against whom we can unite, we came up with the idea that pollution, the threat of global warming, water shortages, famine and the like, would fit the bill. #WEF 
https://t.co/PbsDS7j02m",https://twitter.com/Sameer33644445/status/1591102076394033152,['WEF']
2022-11-11 15:25:58+00:00,"Environment Agency has ‘no idea’ how much water is taken, says whistleblower | Water | The Guardian.   So no pollution control, no abstraction control - hope it doesn’t flood soon 🤦‍♀️.  I truly lament what has happened to the EA. ⁦@Feargal_Sharkey⁩  https://t.co/0cwKuszLCC",https://twitter.com/jk_fay/status/1591089862891175937,
2022-11-11 15:19:16+00:00,"@MathiasMilz @elwee2 @LarsAndersson53 @svtnyheter Text från ” Den globala revolutionen 1991”
In searching for a common enemy against whom we can unite, we came up with the idea that pollution, the threat of global warming, water shortages, famine and the like, would fit the bill. In their totality and their interactions these …",https://twitter.com/OlofNorlin/status/1591088172976418816,
2022-11-11 14:50:23+00:00,“Yay!” to dancing in the streets! Up with pedestrians down with pollution. Up with neighborhood ecology centers. Down with hard to recycle plastics! Thank you @MarkLevineNYC for promoting good idea this #friday for #future @EmpireState750 @CoastGreenway @NYCMayorsOffice @VP https://t.co/qkyYdQGPfG,https://twitter.com/enniferj/status/1591080904017207297,"['friday', 'future']"
2022-11-11 14:06:03+00:00,"@Docuit_Sui @NadineGNess “Forced"" which is what you are implying we do, again, for the, how many times has it been? Explain cases continuously on the rise during said mask mandates? I’ll wait. Plus, pollution is the reason for Asia’s mask wearing historically. I’m sure we could sell you on that idea too.",https://twitter.com/jason_guilbault/status/1591069747919323137,
2022-11-11 13:00:50+00:00,"Our aluminum bottles are designed to be reused over and over and over and…you get the idea! 🔁 No more plastic waste, no more harsh chemicals, and no more plastic pollution! 🙅‍♀️

Shop our line of plastic-free, cruelty-free, and vegan products today: https://t.co/v1nOdNZvld https://t.co/173N7ioift",https://twitter.com/PlaineProducts/status/1591053336345714689,
2022-11-11 12:52:38+00:00,"@gilespock @militaryhistori So? Did she pay to offset her carbon footprint for the flight? (We don't know, of course).

But beyond that, this idea that people can't be opposed to pollution, fossil-fuels, etc and also not live in a mud hut eating grass is a pretty weak argument.",https://twitter.com/waitmanb/status/1591051271381086210,
2022-11-11 12:07:34+00:00,"@RShivshankar As per SC, stubble burning doesn't cause pollution &amp; entire pollution caused by 2 days diwali fire crackers for entire year.
I don't know, whether DYC has any basic idea what he talks about.",https://twitter.com/PanchamPunch/status/1591039931488800768,
2022-11-11 12:01:49+00:00,"""@EnvAgency has ‘no idea’ how much #water is taken"". Along with sewage #pollution, #UK's water woes require two changes: 
1. Reform legislation
2. Improve #data collection
Sadly little progress since @POST_UK published my @NERCscience POSTnote 6 years ago: https://t.co/j97EW72XO6 https://t.co/WMF5BO464C",https://twitter.com/JeromeMayaud/status/1591038482793005056,"['water', 'pollution', 'UK', 'data']"
2022-11-11 11:33:08+00:00,@J19855167Ryan @whimsoft @epicmuffin12 @HarmlessYardDog Good idea add india too that way less people on earth less pollution and less shit food on the planet,https://twitter.com/LeNightosphere/status/1591031265549246465,
2022-11-11 09:21:27+00:00,Stubble burning in Punjab/Haryana and vehicle ban on stage-3 &amp; 4 in Delhi otherwise a penalty of 22K.Great idea to curve pollution and such are our politicians. May God save us from these policy holders otherwise we’re going to be in stone age in yrs. to cme.,https://twitter.com/MagotraKailash/status/1590998128962203649,
2022-11-11 09:07:07+00:00,"@ClubOfRome @Earth4All_ @UN's @ClubOfRome ""First Global Revolution"": ""searching for a new enemy to unite us, we came up with the idea that pollution, the threat of global warming, water shortages, famine"", etc (Pandemics?) ""would fit the bill"" ""The real enemy is humanity itself.” https://t.co/CD4nv9S6zX",https://twitter.com/WAPFLondon/status/1590994518543073280,
2022-11-11 09:00:01+00:00,It's great to see the @TheAA_UK supporting investment in cycling infrastructure and highlighting that walking and cycling for short journeys is a good idea that also reduces congestion and pollution. For short journeys #BikeIsBest https://t.co/DHeRQ1PtKV,https://twitter.com/BikeIsBestHQ/status/1590992735191719937,['BikeIsBest']
2022-11-11 08:23:05+00:00,"@NomadUniverse_ @hankgreen I mean,  anyone could have told you it was a bad idea.  People said what would happen, even. Instead of taking it into consideration he made a bad decision. 

And nah, there's more plastic pollution via industrial/fishing than general consumer so they're right to blame corps",https://twitter.com/KittenofMetal/status/1590983438504693761,
2022-11-11 08:20:18+00:00,"You ever see the movie super Mario brothers? How they live in mushroom kingdom? How about we develop a certain mushroom that can suck up pollution better than that sea grass in the ocean, like 10 mushrooms can suck up what 1/4 of the world's sea grass can do.  There is one idea.",https://twitter.com/EuphorioEuphori/status/1590982739695919104,
2022-11-11 07:12:09+00:00,"I want to say that Brothers and I, this is a very good idea, we should also do air pollution work and a lot is happening in Delhi.
#SwasthIndiaCleanAirSpecial https://t.co/WqZnF9h0Nw",https://twitter.com/RajdeepTomar17/status/1590965588633210880,['SwasthIndiaCleanAirSpecial']
2022-11-11 07:11:38+00:00,"Brothers and I, this is a very good idea, we should also do air pollution work and a lot is happening in Delhi.
#SwasthIndiaCleanAirSpecial",https://twitter.com/Saanu319j/status/1590965456546181120,['SwasthIndiaCleanAirSpecial']
2022-11-11 07:11:10+00:00,"Brother, this is a very good idea, we should also do air pollution work and a lot is happening in Delhi.
#SwasthIndiaCleanAirSpecial https://t.co/YngautJsCk",https://twitter.com/Ayaazkh7470/status/1590965341131526144,['SwasthIndiaCleanAirSpecial']
2022-11-11 07:01:24+00:00,"really i want to know a lot about foot pollution and i will definitely join here because its a good idea

#SwasthIndiaCleanAirSpecial  Banega Swasth India",https://twitter.com/Soniya9_/status/1590962882887704576,['SwasthIndiaCleanAirSpecial']
2022-11-11 06:16:39+00:00,@thermokarst @BYU @UVU @UUtah @USUAggies @KHayhoe Beijing has bad air (Logan in winter too) but I reject the idea that air pollution causes death and disease on a large scale.  I have a scarred lung and barely think about air quality or have any issues with it.,https://twitter.com/ScottK1575/status/1590951621965811713,
2022-11-11 05:54:10+00:00,"What one can do with a BS4  Brezza, 2016, taxes payed till 2026 up-to-date pollution certificates . Wtg to lift the BS4 ban, No idea how can you ban a  6 year old vehicle.after selling such  vehicles Can maruti or govt. compensate!",https://twitter.com/cnsathyan/status/1590945961958068224,
2022-11-11 02:23:30+00:00,"Anand ji, you're nonpareil 😀 Best solution to Delhi's pollution problem. Or we could use Giant-sized fans (like in movies) and drive the smoke away into  Pakistan. BJP supporters also would bite this idea. https://t.co/wpU1rW8UXA",https://twitter.com/rajasigamani/status/1590892945628368896,
2022-11-11 01:16:40+00:00,"@Nigel_Farage Nigel Farage,you have no idea what you are talking about, everyone talks about climate change, but that’s not and never has been the problem, it’s our pollution warming the planet enough to thaw methane loaded permafrost, once that starts happening on mass, expect bigger changes.",https://twitter.com/DavidMi86282357/status/1590876127312351232,
2022-11-11 00:40:30+00:00,"Piers Morgan you have no idea what you are talking about,everyone talks about climate change,but that’s not and never has been the problem,it’s our pollution warming the planet enough to thaw methane loaded permafrost,once that starts happening on mass, expect much bigger changes https://t.co/mcZJqOIMym",https://twitter.com/DavidMi86282357/status/1590867025303285761,
2022-11-11 00:39:45+00:00,@SophiaKianni @UN @UNFCCC Check my idea for removing pollution.,https://twitter.com/Mobile_Removal/status/1590866837050650624,
2022-11-11 00:39:22+00:00,"@PiersUncensored @piersmorgan @TalkTV Piers Morgan you have no idea what you are talking about, everyone talks about climate change, but that’s not and never has been the problem, it’s our pollution warming the planet enough to thaw methane loaded permafrost, once that starts happening on mass, expect bigger changes.",https://twitter.com/DavidMi86282357/status/1590866742116777991,
2022-11-10 23:43:11+00:00,@ycsm1n I have a pollution/climate change idea on what the problem could be,https://twitter.com/SarahTelles54/status/1590852599653158913,
2022-11-10 23:05:59+00:00,"@CFischer36 @MathCancer These are fantastic. Question, I’m considering replacing my LaNhance. I’m currently in Bortle 5. Any idea what the exposure trade offs might be going to a 5 nm filter given my light pollution isn’t extreme. Thanks…",https://twitter.com/iProvostTom/status/1590843238168264706,
2022-11-10 21:56:16+00:00,"@WIPO Kudos to the inventors👏 Waste Shark and Data Shark, which are aqua-drones, designed to fight against water pollution and monitor water quality! Brilliant and marvellous #idea and #invention! https://t.co/BbScXv4SeB",https://twitter.com/BerkayKirci/status/1590825693205921792,"['idea', 'invention']"
2022-11-10 21:51:21+00:00,@ValaAfshar I’m still concerned 😟 if this is a good idea.  I’m afraid it will create more noise pollution than there already is.  It might impact underwater marine life that rely on long distance communication that we may not even know about &amp; on creatures we don’t yet know about…,https://twitter.com/Yahngmi/status/1590824457194479616,
2022-11-10 20:29:26+00:00,"@WBrettWilson ""Pollution is hardly only energy.""

I have absolutely no idea what you are trying to say here.

But pricing pollution - internalizing the externalities that society has to pay - is literally the entire idea of carbon pricing.",https://twitter.com/Dustin_Carey/status/1590803840915349515,
2022-11-10 19:48:25+00:00,The most polluting idea is suburbs. They are created by government zoning regulation. Not by people. They stimulate pollution globally because they force international manufacturers to conform. Changing this means changing the most entrenched business (asset class) - real estate https://t.co/T8zQQYaOEI,https://twitter.com/nikolatosic/status/1590793521111650304,
2022-11-10 19:36:43+00:00,Amazingly there dont appear to be standards for satellite light pollution / reflectivity. And then there’s the idea some advertisers have of putting orbiting lit signs in space.,https://twitter.com/ianpatterson99/status/1590790576194322432,
2022-11-10 17:52:13+00:00,@TalkGenuine No idea.. Marne ki baad aatma bhi itne pollution main nahi reh sakti,https://twitter.com/adrishya_naari/status/1590764276213764099,
2022-11-10 17:02:35+00:00,"@fasc1nate Crazy, they have no idea we’re destroying the earth around them. 

I wonder if there are aliens out there destroying the universe around us with alien pollution and we don’t know about it.

No i’m not high. this is just how my brain works lol 😂",https://twitter.com/elpontillo/status/1590751786188435464,
2022-11-10 15:32:00+00:00,"Great idea - though not much use when any country spews sewarge into the seas continually...

#Ocean #Pollution https://t.co/k8RWVJnxy7",https://twitter.com/jancavelle/status/1590728990771351554,"['Ocean', 'Pollution']"
2022-11-10 14:30:51+00:00,"@CNN Oh I have a novel idea! Let’s get the polluters to actually clean up their own pollution! All goods must be returned to seller before landfills. Instead of trash pick up, Costco has to drive by, Walmart has to drive by etc. They must pick up any non biodegradable packaging.",https://twitter.com/MarrJurea/status/1590713601220018180,
2022-11-10 14:08:37+00:00,"https://t.co/KMHgDbbnjQ - I've created my first DLC idea for @humankindgame.

Though the pollution mechanics is shaky right now, it opens up a whole other area of possibilities for the game.

#greentech #climatechange #advocates #climatesciences #dlc #ideas https://t.co/Pv0ysyZvgz",https://twitter.com/shermannatrix/status/1590708006333075456,"['greentech', 'climatechange', 'advocates', 'climatesciences', 'dlc', 'ideas']"
2022-11-10 12:55:43+00:00,"@MichaelTGorman @larochecbc First off - a price on carbon pollution is a great idea. 

Second - Nova Scotia and @TimHoustonNS really must get on board with electric infrastructure.  The provibce currently ranks dead last in #EV charging.",https://twitter.com/bruce_in/status/1590689661231718400,['EV']
2022-11-10 12:42:52+00:00,"@ediz1975 I am so sorry Ediz. This is horrific. I had no idea cables didn’t capture standstill/slow traffic. In our area traffic’s funneled past schools &amp; estates, down inappropriate, consistently logjammed roads. Pollution, congestion, dangerous manoeuvres &amp; road rage will kill people",https://twitter.com/KatClinPsy/status/1590686428903505920,
2022-11-10 11:44:26+00:00,"@Stevepeel63 Nan is wonderful for nature lovers, there is still a lot of untouched forest. Apart from that, nothing much to do or to see to be honest. Probably a good idea to visit Nan by the end of March to experience the burning season and pollution first.",https://twitter.com/base_thai/status/1590671723791544320,
2022-11-10 10:01:38+00:00,"@PauloCampbell The whole idea of creating a cycle lane so little used is a waste of public money. Dangerous signage for cyclist, pedestrians and motorists, not forgetting the extra pollution caused by stand still traffic.",https://twitter.com/stephencine/status/1590645850732363777,
2022-11-10 09:47:07+00:00,"@madhutrehan Can't do anything about parali burning by peasants, it may only increase in future. I've heard many centuries ago, a King tried to shift India's capital from Delhi to a smart city named Daulatabad. Don't know if it was due to pollution, but the idea seems good in this situation😊",https://twitter.com/john_the_wise/status/1590642197464244224,
2022-11-10 08:49:12+00:00,@LucyWoodslucy70 Except they have no idea of the false information they are helping to push forward. They should be protesting against un reverse-able  pollution from corporations not other human beings. Co2 is not the enemy unless you are chopping down the rainforest and the planets lungs,https://twitter.com/gold_frank/status/1590627621875744768,
2022-11-10 08:11:29+00:00,@MikeHudema Salute to the idea of 15 minutes city. Saves precious time for citizen in commuting and help reduce pollution. Certainly it will be a model for other large cities to follow.,https://twitter.com/yogpreet/status/1590618131118297088,
2022-11-10 07:30:00+00:00,"Smart idea

Charity's £25,000 windfall from pollution court case | Third Sector https://t.co/sG0tpZ9aLB",https://twitter.com/AydinDjemal/status/1590607690711339008,
2022-11-10 07:12:32+00:00,Every Polician  pocesses unique ideas to curb pollution and corruption but  the very moment they  get eleted their brain fades. Few years back AK gave revolutionary idea to get  rid of stubble issue with the help of PUSA institute Now a days Gujarat is nearer than PUSA to visit https://t.co/PXtNcHg3EU,https://twitter.com/bhardwaj_rajeev/status/1590603296909459456,
2022-11-10 04:24:05+00:00,@Kishore36451190 @TOI_Coimbatore I think bad idea - changes landscape requirement of housing vehicle pollution etc - Nilgiris needs to be preserved Ecologically,https://twitter.com/pearhillcoonoor/status/1590560903128567808,
2022-11-10 02:31:48+00:00,@audraf637 I subscribe to the idea transgenderism is more likely due to hormonal pharmaceutical pollution in drinking water.,https://twitter.com/WitchGravy/status/1590532648677814272,
2022-11-10 01:46:44+00:00,"@benrayfield @xlr8harder That's a good idea. Like attracting the insects during the day into a rendezvous and then unleashing them during the night to go and do their jobs in the ecosystem.

Light probably isn't the solutions for attracting them during the day due to the light pollution so sound might be",https://twitter.com/khademinori/status/1590521308177391619,
2022-11-10 01:35:57+00:00,"I asked that you please give this idea a thought! I'm sure many of you already have but I think it's something that needs to be discussed more! 
Is pollution intentional? 
That's my question!",https://twitter.com/JoelLumsden1/status/1590518592432656384,
2022-11-10 01:01:06+00:00,"@donwinslow @Sen_JoeManchin @POTUS He is a dinosaur , trying to make his way in a modern Society. There is no 'Clean Coal' who ever sold him that idea that coal can support the State has sold him a 'Bill of Goods' and it was only a benefit for him and his wallet while pollution from coal emissions continue...",https://twitter.com/michaelbest54/status/1590509824160460801,
2022-11-10 00:28:22+00:00,@RobertChannick A truly awful idea.👎👎 This is one reason why I will not vote for @LoriLightfoot in February.  #noise #pollution #traffic  @NASCARChicago @ChooseChicago @chicagosmayor @AldReilly @chicagotribune @chitribopinions @BlockClubCHI @WBEZ @wttw @cbschicago @WGNNews,https://twitter.com/45thUSAPrez_not/status/1590501584320237568,"['noise', 'pollution', 'traffic']"
2022-11-09 21:23:01+00:00,"@TheKillaDrone @Dr_Jankovich @BigSharkGaming I am all for reducing pollution.  Do I subscribe to the idea of ""global warming""?  No.  Do I believe that we pollute the air, water, and ground; absolutely.  But, we need to figure this out intelligently and not in a panic/kneejerk reactionary mode.  Moralistic relativity is evil",https://twitter.com/FazuBattlecastr/status/1590454940253949952,
2022-11-09 21:12:24+00:00,"Unreal. 🤦‍♀️ Anything to bully and shame people to get their way. As if China or India, as a whole, actually care about their pollution?  You will never be able to sell the idea of windmills, solar panels, and destruction of farms in the name of Goddess Earth. Sorry! https://t.co/Y8sRTcHjWU",https://twitter.com/juliana_norwood/status/1590452266191814656,
2022-11-09 19:40:16+00:00,"Business idea: buying a cave and asking people for good food and hugs in exchange of the right to go inside and scream.

Market: climate, plastic pollution, human rights, biodiversity or [insert crisis] activists.

Who's in?

#COP27 #EACOP #Quatar2022 #canceralley #BrittneyGriner https://t.co/1nywYakxGv",https://twitter.com/delphinelevialv/status/1590429080562065410,"['COP27', 'EACOP', 'Quatar2022', 'canceralley', 'BrittneyGriner']"
2022-11-09 19:21:58+00:00,"@ZombieSkinCare @iindie2222 @ada_lluch I am all behind the idea of reducing pollution, from all aspects, from the individual to the manufacturers.  I would say most people view ""climate activists"" as those that block traffic or glue themselves to things and deface property.  Individual not evil, corporation evil.",https://twitter.com/TheTiOT457/status/1590424475140755456,
2022-11-09 19:18:40+00:00,How many embalmed dead bodies? @DoD_IG on Earth? Whose idea is it to continue the pollution crises? See if those Royals are acting it? Or if they know a good pig petting farm? Or slaughterhouse if they like old bacon ?,https://twitter.com/EqualityUnited/status/1590423647432282112,
2022-11-09 18:51:26+00:00,@AJ_Cooper95 @SanchuPaulson @charles_watts The digital screen idea is not going to happen as it wouldn't fit into the small budget given by the owner (they are using the excuse of light emittance towards local inhabitants eventhough they used to the noise pollution in match days).,https://twitter.com/Mastersson/status/1590416791527792640,
2022-11-09 18:49:34+00:00,"@ZombieSkinCare @iindie2222 @ada_lluch Of course not all.  I am referring to the large entities that support this ideal.  Like ""The Great Reset, (WEF)?  Also, who came up with the ""carbon footprint"" idea?  BP back in 2004 to push off the idea of less pollution onto the consumer, so they wouldn't have to change.",https://twitter.com/TheTiOT457/status/1590416320956624896,
2022-11-09 18:21:56+00:00,"@zaktivist @JustStop_Oil A great idea to get traffic to stop by protests which causes more fumes and pollution from standing traffic, which in turn doesn't help the climate issue you say you are trying to deal with. 
Bravo 👏 👏",https://twitter.com/londongazza/status/1590409367941414913,
2022-11-09 18:20:50+00:00,"@CleanAirNowCA I voted YES

(NO IDEA why everyone did not choose “yes” on limiting air pollution and wildfires!)",https://twitter.com/KellyBacon/status/1590409091301900290,
2022-11-09 17:22:27+00:00,@Honeyfarsafi Good idea but starting with stoping the source of the pollution is a good starting point,https://twitter.com/saidi_hamadi13/status/1590394397132484608,
2022-11-09 16:48:04+00:00,"@AndMedh @McrMan69 @MrMatthewTodd @collapsology @ExtinctionR @XRebellionUK @money_rebellion @deepadaptation @medialens @TTTMediaXR @ZoeatShine @PCarterClimate @scholarswarning CO2 is a life-giving force &amp; unequivocally not pollution - that's a ridiculous idea. I'm resistant to (ie, object strongly to) 'climate action' because I've a problem with ideologies with no basis in fact, or science, or reason, or logic. I take the same position with religions.",https://twitter.com/bjames280961/status/1590385746179141632,
2022-11-09 16:42:36+00:00,"@les_flack @JustStop_Oil There is no correlation between causing accidents on motorways in the UK and how that will stop people dying from heat exhaustion, floods, air pollution. Bully boy tactics like this DO NOT WORK - and the idea that hurting and killing people is ''acceptable'' protest is despicable",https://twitter.com/A44955679/status/1590384372494258176,
2022-11-09 15:08:59+00:00,@macsween_prue Sounds like a great idea to stop the all out attack on our planet. Pollution is a much greater threat to life than respecting nature and looking after everyone.,https://twitter.com/Christineinhope/status/1590360809016033280,
